ID,D_time,D_geo_X,D_geo_Y,D_geo_type,D_box_X,D_box_Y,D_place_name,D_tweet_text,D_tweet_url
oghenekaroitene,Sat Apr 13 22:19:30 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,"Happy Birthday 🎁🎊🎂 🎉 @CFitz_  Have a Blast 🍾🎉💃🖤

#Cfitz #JewelsCatchOne #Filmmaker #HappyBirthday https://t.co/CqGONeIRX3",https://twitter.com/oghenekaroitene/status/1117190600799875073/photo/1
oghenekaroitene,Sat Apr 13 21:51:38 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@Felixmartinsson Congratulations 🎈🎉🎊🍾,
oghenekaroitene,Thu Apr 11 23:20:36 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@LaurenLondon 🖤🙏,
oghenekaroitene,Thu Apr 11 18:42:38 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,I’m in 😢 this is everything ♥️ #CelebrationOfNipseyHussle https://t.co/6tV1cYkcSv,https://twitter.com/oghenekaroitene/status/1116411251007950848/photo/1
oghenekaroitene,Thu Apr 11 18:41:15 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,"“When you can fly above the circumstances of your life, it produce, envy, and jealousy in other people.” #CelebrationOfNipseyHussle",
oghenekaroitene,Thu Apr 11 18:20:35 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ava 🖤🖤🖤,
oghenekaroitene,Thu Apr 11 18:19:12 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Barack Obama sent a letter to Nipsey’s funeral 🙌🏾  #CelebrationOfNipseyHussle,
oghenekaroitene,Thu Apr 11 05:57:57 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ARRAYNow @ava Bless your heart for all you do 🖤❤️🖤,
oghenekaroitene,Wed Apr 10 18:25:27 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@MichaelMatteoRo @chasemoviereal @DamienPuckler @NBCGrimm @Katrina_Nelson @Jessicaamorris @RealBreeTurner… https://t.co/PkmUnZvp4g,https://twitter.com/i/web/status/1116044536881410049
oghenekaroitene,Wed Apr 10 14:31:39 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@Oprah @CBSThisMorning Sending you love and light,
oghenekaroitene,Tue Apr 09 20:26:50 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,"At the Universe Multicultural Film Festival for the screening of @chasemoviereal , we were nominated for best Featu… https://t.co/qafrE4A106",https://twitter.com/i/web/status/1115712697700507649
oghenekaroitene,Tue Apr 09 20:12:46 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@jewelscatch1doc @AndraDayMusic @JewelThais @netflix @CFitz_ @ava @ARRAYNow 🖤🙌🏻,
JunyaOkabe,Tue Apr 16 20:26:00 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),"マイケルジャクソン。
『スリラー』メイキング本。
希少本だと思い２冊持ってるが、
全然まだ買えるんだ、、
ちょっとガッカリ。 https://t.co/4YdUYjzFgJ",https://twitter.com/JunyaOkabe/status/1118249203879137280/photo/1
JunyaOkabe,Tue Apr 16 20:22:47 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),"LAX 定番メシ 
パンダエクスプレス🐼
トレーニングと相殺を考え、
こういうメシも当分控えよう。 https://t.co/cGCQiAtKor",https://twitter.com/JunyaOkabe/status/1118248394676326400/photo/1
JunyaOkabe,Tue Apr 16 18:33:54 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,２０年前。当時カリフォルニア・バーバンクにも自宅が有りました。旧友から夜連絡あり、紹介したい方がいると呼び出された。背の低い人 年配の男性で『モンキーです』と自己紹介され『？？』渡された名刺にはモンキーパンチとあり驚愕！感動で大握手！先生有難うございました。御冥福をお祈りします。,
JunyaOkabe,Tue Apr 16 00:52:07 +0000 2019,,,,34.009096,-118.493103,Bar Belle,"ひとり晩餐です。
文句あっか！ https://t.co/AZsZqTz4pv",https://twitter.com/JunyaOkabe/status/1117953783525326848/photo/1
JunyaOkabe,Mon Apr 15 21:14:14 +0000 2019,,,,34.00981096,-118.4951578,Hot Dog on a Stick,美味い昼飯 https://t.co/XhfVY8TWfU,https://twitter.com/JunyaOkabe/status/1117898952324501505/photo/1
JunyaOkabe,Mon Apr 15 21:11:48 +0000 2019,,,,34.00981096,-118.4951578,Hot Dog on a Stick,お気に入りのレモネード屋 https://t.co/n29FdpSc4S,https://twitter.com/JunyaOkabe/status/1117898341054959619/photo/1
JunyaOkabe,Mon Apr 15 20:11:13 +0000 2019,,,,34.00842244,-118.498562,Santa Monica Pier,"ビーチ一望、、当然自腹。
脳内整理＆安息で御座る。 https://t.co/KY7MwGdwiv",https://twitter.com/JunyaOkabe/status/1117883095892385793/photo/1
RickyLamHawaii,Wed Apr 17 06:09:09 +0000 2019,33.9452861,-118.4038779,Point,34.0207895,-118.4119065,Los Angeles,"Beautiful sunset in Hawaii 💖🌺😁 @ Waikiki Beach, Honolulu, Hawaii https://t.co/uWkFAn7lfH",https://www.instagram.com/p/BwWJW9QAmWv/?utm_source=ig_twitter_share&igshid=fuz37e5w67ax
RickyLamHawaii,Tue Apr 16 19:09:21 +0000 2019,34.1722,-118.378,Point,34.0207895,-118.4119065,Los Angeles,"Follow me on Tiktok @rickylamhawaii 
😁😁😁 @ North Hollywood, California https://t.co/Bluy2lnlaP",https://www.instagram.com/p/BwU9QkTAg2O/?utm_source=ig_twitter_share&igshid=v50x9ns63tzn
RickyLamHawaii,Mon Apr 15 01:18:44 +0000 2019,21.57726074,-158.1479026,Point,23.6913645,-166.5996925,Hawaii,"I already miss it so much!!! Take me back 💖😍🌺 @ Mokuleia, Hawaii https://t.co/rkgpGDJ27G",https://www.instagram.com/p/BwQeofjAnwl/?utm_source=ig_twitter_share&igshid=16t15ut2j5dff
RickyLamHawaii,Sat Apr 13 01:24:01 +0000 2019,21.3086,-157.8615,Point,21.3199435,-157.799589,Honolulu,"Hope everyone is having a great day!!! ""I'll  be thinking about you"" 😁💖🌺 @ Honolulu, Hawaii https://t.co/wzCz9T7Bek",https://www.instagram.com/p/BwLVbFlghYK/?utm_source=ig_twitter_share&igshid=1hnpnfm5kkor7
RickyLamHawaii,Tue Apr 09 01:39:02 +0000 2019,21.57726074,-158.1479026,Point,23.6913645,-166.5996925,Hawaii,No are words to explain how amazing it is to just come home and soak in the love and aloha spirit that Hawaii has t… https://t.co/r0F2wXGcrF,https://twitter.com/i/web/status/1115428877831155726
RickyLamHawaii,Wed Apr 03 23:50:40 +0000 2019,34.1722,-118.378,Point,34.0207895,-118.4119065,Los Angeles,"""You like my hair??? Gee thanks, Judy not it"" @ North Hollywood, California https://t.co/0iONg0Utsg",https://www.instagram.com/p/Bvz_teTAh0i/?utm_source=ig_twitter_share&igshid=z2u046ze7mx1
RickyLamHawaii,Tue Apr 02 19:37:09 +0000 2019,21.3086,-157.8615,Point,21.3199435,-157.799589,Honolulu,"I love these 2 so much!!! 💖😁🌺 @Billylam8886 nancylam_billy @ Honolulu, Hawaii https://t.co/sNkI0WI7VQ",https://www.instagram.com/p/Bvw9g4TA1qH/?utm_source=ig_twitter_share&igshid=1rdbe44ekc30f
RickyLamHawaii,Mon Apr 01 19:28:31 +0000 2019,34.1722,-118.378,Point,34.0207895,-118.4119065,Los Angeles,"Loving this new hair I got @ North Hollywood, California https://t.co/L7IKgyASBT",https://www.instagram.com/p/BvuX9tvgybO/?utm_source=ig_twitter_share&igshid=y7thbhyzpj9u
RickyLamHawaii,Sun Mar 31 07:41:36 +0000 2019,21.3086,-157.8615,Point,21.3199435,-157.799589,Honolulu,Omg... There are no words to explain how much love I have for these 2. They are my heart and soul. I am very blesse… https://t.co/hCCri0x9Su,https://twitter.com/i/web/status/1112258627778150400
RickyLamHawaii,Sun Mar 31 07:39:07 +0000 2019,21.3086,-157.8615,Point,21.3199435,-157.799589,Honolulu,Omg... There are no words to explain how much love I have for these 2. They are my heart and soul. I am very blesse… https://t.co/A7PBgZAgMo,https://twitter.com/i/web/status/1112258002185342976
RickyLamHawaii,Wed Mar 27 19:19:50 +0000 2019,34.17241,-118.36939,Point,34.0207895,-118.4119065,Los Angeles,Just living my entire fantasy at least night's video shoot. Candid shot by: @mathewdomenic @ Club Cobra https://t.co/ieot69h28r,https://www.instagram.com/p/BvhfQLynyhM/?utm_source=ig_twitter_share&igshid=1jx0kkif8f0xd
RickyLamHawaii,Sat Mar 09 01:58:52 +0000 2019,34.19595462,-118.3818054,Point,34.0207895,-118.4119065,Los Angeles,"""Say the words, even if it hurts""

Song: Crossroads
Artist: Au5 ft. danyka_nadeau_official 
Choreography by:… https://t.co/VCW80gNni3",https://twitter.com/i/web/status/1104199842442620928
RickyLamHawaii,Thu Feb 07 20:14:50 +0000 2019,34.168358,-118.368157,Point,34.0207895,-118.4119065,Los Angeles,Throwing it back to this awesome class I took from @followcamillo 2 weeks ago. I got to LIVE MY ENTIRE BRITNEY LIFE… https://t.co/48cCUeN14e,https://twitter.com/i/web/status/1093604015445893121
RickyLamHawaii,Mon Feb 04 22:15:27 +0000 2019,34.16344086,-118.3741316,Point,34.0207895,-118.4119065,Los Angeles,"***NEW VIDEO ALERT***
Dancing with some monsters @oo0h_angel @dancerboy92 @edsonjuarez19 @JaceChadwick 
I remember… https://t.co/ZRYejIca8i",https://twitter.com/i/web/status/1092547208010821632
RickyLamHawaii,Mon Feb 04 22:10:48 +0000 2019,34.16344086,-118.3741316,Point,34.0207895,-118.4119065,Los Angeles,"***NEW VIDEO ALERT***
Dancing with some monsters @oo0h_angel @dancerboy92 @edsonjuarez19 @JaceChadwick 
I remember… https://t.co/mm3L0p5Bbw",https://twitter.com/i/web/status/1092546036839501824
RickyLamHawaii,Mon Feb 04 21:42:16 +0000 2019,34.16344086,-118.3741316,Point,34.0207895,-118.4119065,Los Angeles,"***NEW VIDEO ALERT***
Dancing with some monsters @oo0h_angel @dancerboy92 @edsonjuarez19 @JaceChadwick 
I remember… https://t.co/k1Tpz6iAHF",https://twitter.com/i/web/status/1092538854844682240
RickyLamHawaii,Mon Feb 04 21:28:19 +0000 2019,34.16344086,-118.3741316,Point,34.0207895,-118.4119065,Los Angeles,"***NEW VIDEO ALERT***
Dancing with some monsters @oo0h_angel @dancerboy92 @edsonjuarez19 @JaceChadwick 

I remember… https://t.co/yjhEOwqwlq",https://twitter.com/i/web/status/1092535345097461760
RickyLamHawaii,Tue Jan 15 23:55:08 +0000 2019,40.644924,-73.78141,Point,40.67087955,-73.8311875,Queens,You can never pass up a good runway @ NYC Airporter - JFK Terminal 4 https://t.co/3s6lamCM9f,https://www.instagram.com/p/BsrKSBWnELe/?utm_source=ig_twitter_share&igshid=8ulyi13u0wgh
RickyLamHawaii,Mon Jan 14 20:09:50 +0000 2019,1.33555,103.9046783,Point,1.371256931,103.9888684,East Region,Just some rainy feels for you today. Got a request to do a heels piece and really happy with the outcome. Hope you… https://t.co/N9wTInKFS6,https://twitter.com/i/web/status/1084905451643392002
ManicPixiTravel,Wed Apr 17 15:01:08 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/gVk7zv4h0S",https://www.swarmapp.com/c/1SFxL6MbFHz
ManicPixiTravel,Sun Apr 07 16:54:55 +0000 2019,25.813,-80.1341,Point,25.81696565,-80.1329624,Miami Beach,"This weekend’s work view. #MiamiBeach @ Miami Beach, Florida https://t.co/8oBfBrfEyT",https://www.instagram.com/p/Bv9jaMrApTd/?utm_source=ig_twitter_share&igshid=111iv2z6x5q7q
ManicPixiTravel,Sat Apr 06 06:57:37 +0000 2019,38.77089851,-9.13079739,Point,38.74361385,-9.15999515,Lisbon,I'm at Lisbon Humberto Delgado Airport in Lisboa https://t.co/Nge58G3rw5,https://www.swarmapp.com/c/eRK9Ax1wjrl
ManicPixiTravel,Fri Apr 05 17:20:47 +0000 2019,37.382958,-5.989665,Point,37.38319795,-5.9235451,Seville,"This one time in Dorne, I walked through the Water Gardens ...#GoT #seville @ Dorne·Game of Thrones https://t.co/Rb4d9aU632",https://www.instagram.com/p/Bv4cx7zAHuW/?utm_source=ig_twitter_share&igshid=tkl9fh0wz425
ManicPixiTravel,Fri Apr 05 12:05:08 +0000 2019,37.16929813,-3.59286088,Point,37.18040885,-3.59796735,Granada,"I'm at Kiosko Las Titas in Granada, Andalucia https://t.co/HqWyhGB2jS",https://www.swarmapp.com/c/i5D9BhZm4uF
ManicPixiTravel,Fri Apr 05 08:03:44 +0000 2019,37.17685212,-3.5902781,Point,37.18040885,-3.59796735,Granada,"I'm at Palacio de Carlos V in Granada, Andalusia https://t.co/piBiweM3PW",https://www.swarmapp.com/c/f9bPYPOzKqY
ManicPixiTravel,Wed Apr 03 17:58:39 +0000 2019,37.38565494,-5.99905646,Point,37.38319795,-5.9235451,Seville,I'm at Plaza de Toros de la Maestranza in Sevilla https://t.co/dgQQDz0JZE,https://www.swarmapp.com/c/dEvUsz7b1zJ
ManicPixiTravel,Wed Apr 03 16:31:29 +0000 2019,37.3772,-5.98694,Point,37.38319795,-5.9235451,Seville,"This one time in Seville, Spain...I attended a conversation with President Barack Obama. @ Seville, Spain https://t.co/6XihDe85xH",https://www.instagram.com/p/BvzNjUXg5dj/?utm_source=ig_twitter_share&igshid=115nutezqzt7h
ManicPixiTravel,Wed Apr 03 09:44:03 +0000 2019,37.40460559,-5.93254249,Point,37.38319795,-5.9235451,Seville,I'm at Palacio de Congresos y Exposiciones (FIBES) in Sevilla https://t.co/KapwKTkmAR,https://www.swarmapp.com/c/hrxqE2QQnBZ
ManicPixiTravel,Tue Apr 02 18:55:26 +0000 2019,37.37876756,-5.99068165,Point,37.38319795,-5.9235451,Seville,I'm at Casino de la Exposición in Sevilla https://t.co/nWlTSIg4q1,https://www.swarmapp.com/c/b4ETlvQIan6
ManicPixiTravel,Tue Apr 02 11:29:06 +0000 2019,37.3925618,-5.99994335,Point,37.38319795,-5.9235451,Seville,A painting within a painting #inception @ Museo de Bellas Artes de Sevilla https://t.co/ZDZvviu5gn,https://www.instagram.com/p/BvwGJt1gR_U/?utm_source=ig_twitter_share&igshid=49eg6yjwcc8
ManicPixiTravel,Mon Apr 01 23:13:14 +0000 2019,37.3772,-5.98694,Point,37.38319795,-5.9235451,Seville,"This week’s work location...#Seville #Spain ...scenes from an early evening walk. @ Seville, Spain https://t.co/zC0j1gMs2Y",https://www.instagram.com/p/Bvux72bgkZf/?utm_source=ig_twitter_share&igshid=2orzn6ivei1e
ManicPixiTravel,Sun Mar 31 12:46:49 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/kbjVfiL7qM",https://www.swarmapp.com/c/4GzSNzhp0kC
ManicPixiTravel,Thu Mar 28 19:14:42 +0000 2019,34.14134161,-118.3720152,Point,34.0207895,-118.4119065,Los Angeles,"Flyin! (@ Up Flying Yoga in Studio City, CA) https://t.co/wJqhkvnVRw",https://www.swarmapp.com/c/biWhKwQbMBz
MahlaghaJaberi,Wed Apr 17 15:35:37 +0000 2019,33.9452861,-118.4038779,Point,34.0207895,-118.4119065,Los Angeles,"Just posted a photo @ Waikiki Beach, Honolulu, Hawaii https://t.co/yggpydIRA1",https://www.instagram.com/p/BwXKSbkhgik/?utm_source=ig_twitter_share&igshid=svw9rnuolosm
MahlaghaJaberi,Tue Apr 16 19:27:54 +0000 2019,21.3086,-157.8615,Point,21.3199435,-157.799589,Honolulu,"Waiting here in Oahu #Honolulu patiently till the #Coachella season is over lol. @ Honolulu, Hawaii https://t.co/LvNaRxZbAT",https://www.instagram.com/p/BwVAEpsBIik/?utm_source=ig_twitter_share&igshid=1nugl3oj0v6xi
MahlaghaJaberi,Sun Apr 07 16:19:33 +0000 2019,34.06669,-118.38633,Point,34.0824965,-118.399639,Beverly Hills,"With the one and only, the best dentist in Beverly Hills Dr. Hadaegh nhdentistrybeverlyhills . The man behind my pe… https://t.co/QcTGltiKC1",https://twitter.com/i/web/status/1114925691072589826
MahlaghaJaberi,Wed Mar 20 17:10:15 +0000 2019,34.03742491,-118.6186776,Point,34.0240975,-118.728897,Malibu,You don’t really truly know someone until you get ridiculously drunk with them. Cheers 🥂 #moonshadows #malibu @ Moo… https://t.co/8VC4l9j3KE,https://twitter.com/i/web/status/1108415465838133249
504misterwayne,Wed Apr 17 02:05:20 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,"“I think God gave me the strength now” Ohio Players
#ohioplayers #tooshort #iwanttobefree #antbanks #musicianship… https://t.co/WXvQbNCYtA",https://twitter.com/i/web/status/1118334596356218880
504misterwayne,Sat Apr 13 04:27:05 +0000 2019,38.5812,-121.5181,Point,38.559987,-121.5453825,West Sacramento,Family Fued: Things you can’t do in New Orleans 😂 #lockyourstuffup #mustbenice👌🏻 #toofunny… https://t.co/czC78Elero,https://twitter.com/i/web/status/1116920719152050176
504misterwayne,Sat Apr 13 00:04:12 +0000 2019,38.4382,-121.382,Point,38.42153435,-121.3820913,Elk Grove,"West coast riding listening to @djquik , feeling like 1996 “from Oakland to sac town the Bay Area and back down “ 2… https://t.co/S0UnxSdy1q",https://twitter.com/i/web/status/1116854562063814656
504misterwayne,Fri Apr 12 00:51:46 +0000 2019,37.87013486,-122.2681634,Point,37.8758456,-122.2795215,Berkeley,“ I need somebody to talk “ #musicistheuniversallanguage #talkingtomysoul @ Downtown Berkeley BART Station https://t.co/yqRybKFSzF,https://www.instagram.com/p/BwIs5u4F1zd/?utm_source=ig_twitter_share&igshid=ah6lc393kel9
504misterwayne,Thu Apr 11 23:07:50 +0000 2019,37.8718,-122.275,Point,37.8758456,-122.2795215,Berkeley,"Taking a step back to keep moving forward, met and had some inspirational conversations with people in this area 20… https://t.co/h9V5b6c7D8",https://twitter.com/i/web/status/1116477988651114496
504misterwayne,Sun Apr 07 17:02:31 +0000 2019,30.42008057,-91.09717799,Point,30.45910005,-91.0907995,Baton Rouge,"No Request (Vol 1) feat. CJ dropping May 3rd on https://t.co/aTsdZLmUcY and Mixcloud, feat. @djmoneyfresh1  mazefea… https://t.co/04qjHNhvmL",http://www.misterwayne.com
504misterwayne,Wed Mar 06 20:08:33 +0000 2019,29.948479,-90.070864,Point,29.982601,-90.011008,New Orleans,"I’d rather get a tooth pulled than take pictures, website needs updating, took one for the team, I mean website 😂… https://t.co/ZEvpG3WiHu",https://twitter.com/i/web/status/1103386906321211395
504misterwayne,Mon Feb 04 02:06:02 +0000 2019,29.948479,-90.070864,Point,29.982601,-90.011008,New Orleans,"playing around “Knocking on heaven’s door” and improv.....
#knockingonheavensdoor #bobdylan #ericclapton… https://t.co/Oq0ctb1Tx6",https://twitter.com/i/web/status/1092242847795953664
504misterwayne,Thu Jan 24 04:34:03 +0000 2019,29.9647,-90.0553,Point,29.982601,-90.011008,New Orleans,"“ I just want to  be there” Ronnie Dyson 
#ijustwantobethere  #ronniedyson #az  #classicsamples  #anotherlifetime… https://t.co/2uazu8UMRS",https://twitter.com/i/web/status/1088293829189476352
504misterwayne,Wed Jan 09 05:59:47 +0000 2019,29.9647,-90.0553,Point,29.982601,-90.011008,New Orleans,"No caption needed 
I believe in music Donny Hathaway 
#toomuchmusicintheinsidenottogetout #ibelieveinmusic… https://t.co/BavkE0GXg4",https://twitter.com/i/web/status/1082879590283046912
504misterwayne,Mon Jan 07 04:39:27 +0000 2019,29.9647,-90.0553,Point,29.982601,-90.011008,New Orleans,"“Sounds like a love song” Bobby Glenn
#bobbyglenn #soundslikealovesong #songcry #songcryjayz #justblaze… https://t.co/CQDsHYMDnu",https://twitter.com/i/web/status/1082134597595328513
emshelx,Wed Apr 17 07:22:05 +0000 2019,33.9537063,-118.396763,Point,34.0207895,-118.4119065,Los Angeles,Yeh Coachella is cool but have you ever tried animal fries at In N Out? 🍟 😛 (Wish I was at Coachella and was SO clo… https://t.co/YyFlgP1o0e,https://twitter.com/i/web/status/1118414309862912000
airlinevideos,Wed Apr 17 14:39:21 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,✈️ NEW 4K #YOUTUBE VIDEO ✈️ #PLANESPOTTING - #LAX ARRIVALS APRIL 2019 [4K VIDEO] https://t.co/RwughZTrCl via… https://t.co/mu43FyZgID,https://youtu.be/pGNh8KtaYPw
airlinevideos,Wed Apr 17 02:12:35 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#AllegiantAir #AirbusA319 flight G4339 from #Boise lands on runway 24R at #LAX on April 11th, 2019. #Airbus A319-11… https://t.co/J1HUE2PLob",https://twitter.com/i/web/status/1118336423193538562
airlinevideos,Tue Apr 16 14:17:33 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#Swiss #Boeing777 flight LX40 from #Zurich lands on runway 24R at #LAX on April 11th, 2019. #Boeing 777-3DE(ER)  Re… https://t.co/EIkCJYT6qJ",https://twitter.com/i/web/status/1118156479574360064
airlinevideos,Mon Apr 15 16:00:48 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,#AirNewZealand #Boeing777 flight NZ2 from #Auckland lands on runway 24R at #LAX. #Boeing 777-319(ER)  Reg: ZK-OKP… https://t.co/DVsGyK27Yv,https://twitter.com/i/web/status/1117820075354935296
airlinevideos,Sun Apr 14 15:07:30 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#AustrianAirlines #Boeing777 flight OS81 from #Vienna arrives at #LAX on April 11th, 2019. #Boeing 777-2Q8(ER)  Reg… https://t.co/ttXgZhkF0Y",https://twitter.com/i/web/status/1117444273316569088
airlinevideos,Sun Apr 14 02:47:08 +0000 2019,,,,34.1821598,-118.3251452,Burbank,@AqdasTungekar @TurkishAirlines @Boeing @flyLAXairport Thank you! 😀👍🏼,
airlinevideos,Sun Apr 14 00:35:41 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#TurkishAirlines #Boeing777 flight TK9 from #Istanbul lands on runway 24R at #LAX on April 11th, 2019. #Boeing 777-… https://t.co/NkrerSVSGn",https://twitter.com/i/web/status/1117224874412367872
airlinevideos,Sat Apr 13 15:04:24 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#SAS #AirbusA330 flight SK939 from #Stockholm arrives at #LAX on April 11th, 2019. #Airbus A330-343  Reg: LN-RKT… https://t.co/rY7eJFjTIm",https://twitter.com/i/web/status/1117081105775992838
airlinevideos,Fri Apr 12 15:49:39 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#Finnair #AirbusA350 flight AY1 from #Helsinki lands on runway 24R at #LAX on April 11th, 2019. #Airbus A350-941  R… https://t.co/j70Es4Ai60",https://twitter.com/i/web/status/1116730104762126337
airlinevideos,Fri Apr 12 15:32:47 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#VirginAtlantic #Boeing787 flight VS7 from #London lands on runway 24R at #LAX on April 11th, 2019. #Boeing 787-9… https://t.co/wf1TQYLWNZ",https://twitter.com/i/web/status/1116725859795099648
airlinevideos,Thu Apr 11 14:56:20 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#KoreanAir #AirbusA380 flight KE11 from #Seoul arrives at #LAX on April 1st, 2019. #Airbus A380-861  Reg: HL7615… https://t.co/tyb19Xj9xi",https://twitter.com/i/web/status/1116354298621747201
airlinevideos,Wed Apr 10 15:15:42 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,#AlaskaAirlines #AirbusA319 flight AS1437 from #SanJose arrives at #LAX during the “golden hour” #Airbus A319-112… https://t.co/PwvPPdbGJv,https://twitter.com/i/web/status/1115996783396642817
airlinevideos,Wed Apr 10 14:14:46 +0000 2019,,,,34.1821598,-118.3251452,Burbank,#UnitedAirlines #Boeing787 flight UA2418 to #Newark departs #LAX. #Boeing 787-10 #Dreamliner Reg: N12004… https://t.co/zIWODU4R7w,https://twitter.com/i/web/status/1115981449868369920
airlinevideos,Tue Apr 09 18:29:31 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,EARLY MORNING #LAX #PLANESPOTTING [4K VIDEO] https://t.co/sq4hJXlb1V via @YouTube #planespotter #avgeek… https://t.co/Lg5wwaDBWJ,https://youtu.be/HEUsvHJaAAk
airlinevideos,Tue Apr 09 15:10:42 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#HawaiianAirlines #AirbusA330 flight HA10 from #Honolulu lands on runway 24R at #LAX on April 1st, 2019. #Airbus A3… https://t.co/54veVhvhHP",https://twitter.com/i/web/status/1115633138716237824
airlinevideos,Mon Apr 08 14:50:59 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#VirginAtlantic #Boeing787 flight VS23 from #London lands on runway 24R at #LAX on April 1st, 2019.
#Boeing 787-9… https://t.co/ebjnvOc5XP",https://twitter.com/i/web/status/1115265788611518464
airlinevideos,Sun Apr 07 17:33:58 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,✈️ NEW 4K #YOUTUBE VIDEO ✈️ #PLANESPOTTING - #QANTAS FLIGHT QF11 #LAX - #JFK #BOEING 787-9 #DREAMLINER (Y...… https://t.co/Y9uxgu4cDN,https://twitter.com/i/web/status/1114944416735580160
airlinevideos,Sun Apr 07 15:02:22 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#PhilippineAirlines #Boeing777 flight PR102 from #Manila lands on runway 24R at #LAX
#Boeing 777-36N(ER)  
Reg: RP-… https://t.co/rNzLfNldvh",https://twitter.com/i/web/status/1114906267724566533
airlinevideos,Sat Apr 06 14:04:49 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#HawaiianAirlines #AirbusA330 flight HA1 to #Honolulu departs #LAX early in the morning on March 29th, 2019.… https://t.co/kAJXi8BHge",https://twitter.com/i/web/status/1114529395769729024
airlinevideos,Sat Apr 06 03:02:57 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,✈️ NEW #4K VIDEO ON #YOUTUBE ✈️ #PLANESPOTTING - #LAX ARRIVALS ON RUNWAY 24R https://t.co/JwDdHlWtlX via @YouTube… https://t.co/tTAvR4VOJA,https://youtu.be/LtkrTrn2ID8
talr,Wed Apr 17 00:49:29 +0000 2019,37.61888889,-122.375,Point,37.2691755,-119.3066075,California,San Francisco California Airport @ San Francisco International Airport https://t.co/etHGS1ebi1,https://www.instagram.com/p/BwVk35sH4cy/?utm_source=ig_twitter_share&igshid=1wdg0cdds8bfg
talr,Wed Apr 17 00:48:15 +0000 2019,37.61690842,-122.3871562,Point,37.2691755,-119.3066075,California,המטוס הגדול ביותר בעולם Airbus A380 @ San Francisco International Airport (SFO) https://t.co/WxJhArd3Uc,https://www.instagram.com/p/BwVku1YnwJD/?utm_source=ig_twitter_share&igshid=15dxmi3zdg7mt
talr,Wed Apr 17 00:46:15 +0000 2019,37.61888889,-122.375,Point,37.2691755,-119.3066075,California,SFO @ San Francisco International Airport https://t.co/pZ8CKPSq2H,https://www.instagram.com/p/BwVkgVTHaN-/?utm_source=ig_twitter_share&igshid=1h78uso0te9cn
talr,Wed Apr 17 00:43:29 +0000 2019,37.7793,-122.419,Point,37.7706565,-122.4359785,San Francisco,"San Francisco @ San Francisco, California https://t.co/vBvDZBuXVO",https://www.instagram.com/p/BwVkL4HH-Zj/?utm_source=ig_twitter_share&igshid=vw54wqad5fnw
talr,Tue Apr 16 23:48:39 +0000 2019,37.59405,-122.36529,Point,37.5861127,-122.3673774,Burlingame,Hyatt Regency San Francisco Airport @ Hyatt Regency San Francisco Airport https://t.co/iC86hiMbyW,https://www.instagram.com/p/BwVd51LHbxe/?utm_source=ig_twitter_share&igshid=17sterdx96rk5
