ID,D_time,D_geo_X,D_geo_Y,D_geo_type,D_box_X,D_box_Y,D_place_name,D_tweet_text,D_tweet_url
uhhleahh,Fri Apr 19 04:21:03 +0000 2019,,,,33.9166485,-118.400264,El Segundo,You know ur on top of your shit when your paying your credit cards twice in one month without noticing 😂,
uhhleahh,Fri Apr 19 02:13:27 +0000 2019,,,,33.8894865,-118.400884,Manhattan Beach,"Also, idk why ppl ever pay for bags at target, or water lol I just take them.",
uhhleahh,Fri Apr 19 02:11:53 +0000 2019,,,,33.8894865,-118.400884,Manhattan Beach,"Just got hit on by an older woman at target.
Should have went with it cause I could use a mama for my baby ass😂",
uhhleahh,Thu Apr 18 17:05:42 +0000 2019,,,,33.9166485,-118.400264,El Segundo,I’m a fool for not bringing earphones to this opening shift,
uhhleahh,Thu Apr 18 05:29:14 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,Mom https://t.co/zg3zr8wkeu,https://twitter.com/dieyoucuck/status/1118227807002218496
uhhleahh,Wed Apr 17 19:20:46 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Went to my laser appointment and my doc asked me if I wanted to try doing my nose hairs and I said ok.
Now I’m livi… https://t.co/cYoRlE1PZr",https://twitter.com/i/web/status/1118595174488084481
uhhleahh,Tue Apr 16 18:34:54 +0000 2019,,,,33.8220755,-118.2924405,West Carson,@lilaaaye Your food was def better lol,
uhhleahh,Tue Apr 16 18:17:30 +0000 2019,,,,33.8220755,-118.2924405,West Carson,"I pretty much always wake up before kev so whenever he moves a lil, dis me. https://t.co/i1nAAZSOHY",https://twitter.com/uhhleahh/status/1118216865841442816/photo/1
uhhleahh,Tue Apr 16 18:14:49 +0000 2019,,,,33.8220755,-118.2924405,West Carson,@evelynnaimee An amazing show,
uhhleahh,Tue Apr 16 18:10:31 +0000 2019,,,,33.8220755,-118.2924405,West Carson,"I don’t even understand the appeal to an experience like this.
Seeing them run around free would be the real treat.… https://t.co/o3IMC60te6",https://twitter.com/i/web/status/1118215106972622848
airlinevideos,Fri Apr 19 01:57:06 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@nonfixum @FijiAirways @Airbus @flyLAXairport It looks great on the A330! 👍🏼👍🏼,
airlinevideos,Fri Apr 19 01:32:19 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@British_Airways We ❤️ @British_Airways ! ✈️,
mformeli,Fri Apr 19 03:49:41 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"This is so beautiful, I’m happy for u https://t.co/YG3IE6qwhU",https://twitter.com/nicolebyer/status/1118731261692928000
mformeli,Fri Apr 19 03:43:54 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Tru https://t.co/0ekq41IDiG,https://twitter.com/jaboukie/status/938164398144684032
mformeli,Wed Apr 17 02:37:32 +0000 2019,,,,34.02268805,-118.4804198,Santa Monica,This light skin 🙅🏻‍♂️🤦🏻‍♂️ https://t.co/O7NVcUT9hX,https://twitter.com/mamiplz/status/1117889531548581888
honestgreensllc,Fri Apr 19 00:19:02 +0000 2019,,,,33.95934525,-118.4378972,Playa del Rey,Water features are so relaxing 😎 https://t.co/bJTxlOjJZc,https://twitter.com/honestgreensllc/status/1119032622007513089/video/1
honestgreensllc,Wed Apr 17 21:52:21 +0000 2019,,,,34.09324485,-118.0971004,San Gabriel,"Hibiscus hedge beginning to #flower 🌺 great drought tolerant plant that can be pruned as groundcover, bushes, trees… https://t.co/gNKveCwJJC",https://twitter.com/i/web/status/1118633319942373376
honestgreensllc,Wed Apr 17 03:47:17 +0000 2019,,,,34.1938085,-118.1361937,Altadena,Just going to leave this here..😐 lol https://t.co/YVtolQrlvn,https://twitter.com/kristan_higgins/status/1118270718381314048
honestgreensllc,Mon Apr 15 22:29:30 +0000 2019,,,,34.1938085,-118.1361937,Altadena,#firelauraingram you reap what you sow,
honestgreensllc,Sun Apr 14 06:46:48 +0000 2019,,,,34.1938085,-118.1361937,Altadena,@lui13luis 🤣,
honestgreensllc,Sun Apr 14 01:57:40 +0000 2019,,,,34.1938085,-118.1361937,Altadena,@lui13luis You don’t want free workers lmao 😂,
honestgreensllc,Sat Apr 13 19:56:26 +0000 2019,,,,34.1163913,-118.3385044,Hollywood,"What was dark green a month ago is now all dry plants, creating a fire hazard. If you need your hillside taken care… https://t.co/VvIQbEVvQI",https://twitter.com/i/web/status/1117154596734902273
honestgreensllc,Sat Apr 13 03:55:56 +0000 2019,,,,34.1938085,-118.1361937,Altadena,@challenguate Have you had yucca flower 😋,
honestgreensllc,Fri Apr 12 01:43:55 +0000 2019,,,,34.11215565,-118.1565196,South Pasadena,Good little agave harvest today; they will be planted on the farm this weekend 🙂 I can’t wait to see what spirits c… https://t.co/P3PMl50p1d,https://twitter.com/i/web/status/1116517267821355008
honestgreensllc,Thu Apr 11 02:07:56 +0000 2019,,,,34.68582675,-118.1632765,Lancaster,Cacti have hit their stride 🌵 by summer I’ll have enough new growth I can prune them and start more trees. I’m curi… https://t.co/cdzGRalbG2,https://twitter.com/i/web/status/1116160923247316992
honestgreensllc,Wed Apr 10 19:35:13 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Snow in summer started to flower for spring 😍 https://t.co/CZUn6uhNR5,https://twitter.com/honestgreensllc/status/1116062096167280640/photo/1
honestgreensllc,Tue Apr 09 22:27:08 +0000 2019,,,,34.1938085,-118.1361937,Altadena,Fuck billboard this shit is gas 🔥 country trap is 🤯 🤣 Lil Nas X - Old Town Road (feat. Billy Ray Cyrus) https://t.co/Ur3lyWJA5H via @YouTube,https://youtu.be/thqS6pK8IfE
honestgreensllc,Tue Apr 09 21:58:36 +0000 2019,,,,34.1938085,-118.1361937,Altadena,Orchids looking 👌 https://t.co/Tvj6tbDr0c,https://twitter.com/honestgreensllc/status/1115735790879821824/photo/1
dnbkat,Thu Apr 18 23:56:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,my life around you is fun 💘 https://t.co/BISn5Acgi3,https://twitter.com/dnbkat/status/1119026928646647808/video/1
dnbkat,Wed Apr 17 04:38:18 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Babe got us Six Flags Passes 👏🏽,
ElJulianLozano,Fri Apr 19 04:55:16 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Sparred for the first time and its simply a game of chest where I got checkmate the f out.,
ElJulianLozano,Wed Apr 17 16:27:53 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Whole. Body. Bruised.,
ElJulianLozano,Tue Apr 16 20:58:58 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@kimothyy @trevornovatin Dude order online next time! $30 for my frame and lenses.,
ElJulianLozano,Fri Apr 12 19:04:19 +0000 2019,,,,33.5528626,-112.1246767,Phoenix,@sketchdan I got the chills when I heard Sideous' laugh,
ElJulianLozano,Fri Apr 12 18:10:48 +0000 2019,,,,33.5528626,-112.1246767,Phoenix,Shed a tear for that Star Wars trailer. 😢,
ElJulianLozano,Wed Apr 10 19:34:44 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,The savior is here 😂 https://t.co/b6huPzqj4J,https://twitter.com/Chivas/status/1116014012121141249
ElJulianLozano,Tue Apr 09 17:15:02 +0000 2019,,,,33.9166485,-118.400264,El Segundo,A pro at not paying attention. Shot by @sketchdan https://t.co/KOqAcMSCTN,https://twitter.com/ElJulianLozano/status/1115664429855588352/photo/1
ElJulianLozano,Tue Apr 09 15:10:16 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@KTonfire I luckily still use my personal 2015. It runs smoothly.,
ElJulianLozano,Tue Apr 09 00:08:23 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@AngelaXOwens @tothefrontdiy @sound_and_fury @rfcrecords I'm there.,
ElJulianLozano,Mon Apr 08 22:13:09 +0000 2019,,,,33.9166485,-118.400264,El Segundo,How can you be a GNR fan and not know what Appetite For Destruction is?,
ElJulianLozano,Mon Apr 08 18:01:39 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,I #VoteRossi for Week 6 MLS Player of the Week!,
ElJulianLozano,Sat Apr 06 23:20:54 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@LAFC It's Beita time!,
ElJulianLozano,Sat Apr 06 20:50:00 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@LAFC3252 A graphic I designed for today's game. Thanks to @LAFC3252 for allowing us to have creative freedom!,
ElJulianLozano,Sat Apr 06 20:43:54 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@RojasMark2 Thank you!,
MSP_Legend,Fri Apr 19 06:44:08 +0000 2019,34.07734228,-118.2654444,Point,34.0207895,-118.4119065,Los Angeles,"After show drinks (@ bar bandini in Los Angeles, CA) https://t.co/3CuMGXeb1b",https://www.swarmapp.com/c/duQWpVvZ0N7
MSP_Legend,Fri Apr 19 06:13:03 +0000 2019,34.077506,-118.265156,Point,34.0207895,-118.4119065,Los Angeles,"Comedy night! (@ Cosmic Vinyl in Los Angeles, CA) https://t.co/e16ZSzcGcy",https://www.swarmapp.com/c/ew54lfcwuA2
MSP_Legend,Fri Apr 19 01:33:41 +0000 2019,33.945383,-118.443271,Point,34.0207895,-118.4119065,Los Angeles,"Ocean ride (@ Top Of The Sea Serpent in Los Angeles, CA) https://t.co/3llR5wn1MG",https://www.swarmapp.com/c/16OMAT8nnFo
MSP_Legend,Tue Apr 16 03:16:36 +0000 2019,34.0449376,-118.2654979,Point,34.0207895,-118.4119065,Los Angeles,"King Push (@ The NOVO by Microsoft - @thenovodtla for Pusha T in Los Angeles, CA) https://t.co/H15FSHGRZb",https://www.swarmapp.com/c/c5IbB3fB216
MSP_Legend,Sun Apr 14 01:40:18 +0000 2019,34.01215105,-118.2845163,Point,34.0207895,-118.4119065,Los Angeles,I'm in the building! (@ Banc of California Stadium - @bancstadium for Los Angeles Football Club vs. FC Cincinnati i… https://t.co/5pxHeIiZGQ,https://twitter.com/i/web/status/1117241134697332738
MSP_Legend,Sun Apr 14 01:03:31 +0000 2019,34.012887,-118.285218,Point,34.0207895,-118.4119065,Los Angeles,"Pregamin (@ Free Play in Los Angeles, CA) https://t.co/QCpzT2OabK",https://www.swarmapp.com/c/lxF4wRtWqmS
MSP_Legend,Fri Apr 12 23:31:38 +0000 2019,33.84632294,-118.3102845,Point,33.83371455,-118.3512176,Torrance,"Friday brews! (at @MonkishBrewing Co. in Torrance, CA) https://t.co/aTF876quDU",https://www.swarmapp.com/c/ksC6m5UBh0F
MSP_Legend,Fri Apr 12 18:55:48 +0000 2019,33.918855,-118.417001,Point,33.9166485,-118.400264,El Segundo,"The pizza here is quite good! (@ The Slice And Pint in El Segundo, CA) https://t.co/WlH2XISJvG",https://www.swarmapp.com/c/9DMp72nKAFv
MSP_Legend,Fri Apr 12 02:21:12 +0000 2019,34.14414414,-117.9970244,Point,35.635976,-116.855364,LOS ANGELES,"Damn Chicago why while do D.Rose like this? 😑

https://t.co/nAncSHKCSw",https://twitter.com/Stadium/status/1116498553956982785
tmj_cao_banking,Fri Apr 19 00:56:27 +0000 2019,33.6411316,-117.9186689,Point,33.6636085,-117.9056455,Costa Mesa,"This job might be a great fit for you: Teller (Up to 29 Hours) North Beach District - https://t.co/skR7ozd83Q #Banking #CostaMesa, CA",http://bit.ly/2XreD1A
tmj_cao_banking,Thu Apr 18 23:50:31 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this #Banking job in #ElSegundo, CA? Click the link in our bio to see it and more. Loa… https://t.co/kr1LQl1k9B",https://twitter.com/i/web/status/1119025445364617216
tmj_cao_banking,Thu Apr 18 22:44:33 +0000 2019,33.7455731,-117.8678338,Point,33.739992,-117.8874385,Santa Ana,"This job is now open at Wells Fargo in #SantaAna, CA. Follow us and turn on mobile alerts to hear about jobs like t… https://t.co/TuFe63rPYa",https://twitter.com/i/web/status/1119008846968578049
tmj_cao_banking,Thu Apr 18 21:38:41 +0000 2019,33.8358492,-118.3406288,Point,33.83371455,-118.3512176,Torrance,"Have you ever had a role like ""Personal Banker 3 NMLS - Torrence, CA (40 hrs/wk)""? What did you like most about tha… https://t.co/0ORT6P5Vkg",https://twitter.com/i/web/status/1118992270844235776
tmj_cao_banking,Thu Apr 18 20:32:47 +0000 2019,33.660297,-117.9992265,Point,33.69254185,-117.9987325,Huntington Beach,"We're hiring in #HuntingtonBeach, CA! Click the link in our bio to apply to this job and more: Personal Banker 1 No… https://t.co/eJ7QBWRSQ9",https://twitter.com/i/web/status/1118975683189809152
tmj_cao_banking,Thu Apr 18 19:26:49 +0000 2019,34.1361187,-117.865339,Point,34.13552055,-117.849687,Glendora,"See our latest #Glendora, CA job and click to apply: Teller - (up to 40 Hours) - North Hills District - https://t.co/bqCj4Lshoh #Banking",http://bit.ly/2ZjSvYG
tmj_cao_banking,Thu Apr 18 18:20:53 +0000 2019,33.6839473,-117.7946942,Point,33.689732,-117.7823605,Irvine,"Want to work in #Irvine, CA? View our latest opening: https://t.co/wTmNiYgDs7 #banker",http://bit.ly/2Xv92HF
tmj_cao_banking,Thu Apr 18 17:14:55 +0000 2019,33.6000232,-117.6719953,Point,33.6035082,-117.6567728,Mission Viejo,"Want to work at Wells Fargo? We're hiring in #MissionViejo, CA! Click for details: https://t.co/ILjgJYHwOw #Banking",http://bit.ly/2ZihmvU
tmj_cao_banking,Wed Apr 17 23:49:10 +0000 2019,34.0633443,-117.6508876,Point,34.0451585,-117.6037832,Ontario,"If you're looking for work in #Ontario, CA, check out this job: https://t.co/izjyDwt1VN #branchbanking",http://bit.ly/2XpSukf
tmj_cao_banking,Wed Apr 17 22:43:09 +0000 2019,34.0852868,-117.9608978,Point,34.094001,-117.9751539,Baldwin Park,"Want to work at U.S. Bank? We're hiring in #BaldwinPark, CA! Click for details: https://t.co/PRONsaGwkM #branchbanking",http://bit.ly/2XkvyCP
tmj_cao_banking,Wed Apr 17 21:37:13 +0000 2019,33.8044614,-118.1678456,Point,33.8042615,-118.167272,Signal Hill,This #Banking job might be a great fit for you. Click the link in our bio to see it and more. Personal Banker 1 Bea… https://t.co/RKgGMzZhkk,https://twitter.com/i/web/status/1118629512399319041
tmj_cao_banking,Wed Apr 17 20:31:15 +0000 2019,34.1063989,-117.5931084,Point,34.12167,-117.5621526,Rancho Cucamonga,"Career tip for landing jobs like ""Personal Banker 1 (up to 40 hours) - West Foothills District"" in #RanchoCucamonga… https://t.co/LNYt7PV7Pt",https://twitter.com/i/web/status/1118612911008600064
tmj_cao_banking,Wed Apr 17 19:25:18 +0000 2019,33.5225261,-117.7075526,Point,33.529449,-117.7063095,Laguna Niguel,"Click the link in our bio to see currently open #Banking jobs like ""Teller 20 Hours Dana Point"" at Wells Fargo in #LagunaNiguel, CA.",
tmj_cao_banking,Wed Apr 17 18:19:25 +0000 2019,34.0775104,-117.6897776,Point,34.07174265,-117.7009031,Montclair,"See our latest #Montclair, CA #Banking job opportunity and click the link in our bio to apply: Personal Banker 1 (u… https://t.co/NIQS38nVfl",https://twitter.com/i/web/status/1118579732386177024
tmj_cao_banking,Wed Apr 17 17:13:32 +0000 2019,33.6831832,-117.6664308,Point,33.6921605,-117.6569935,Foothill Ranch,"This job is now open at Wells Fargo in #LakeForest, CA. Follow us and turn on mobile alerts to hear about jobs like… https://t.co/XNiW1NlKec",https://twitter.com/i/web/status/1118563156144480256
tmj_cao_banking,Tue Apr 16 22:32:36 +0000 2019,33.7877944,-117.8531119,Point,33.810159,-117.824049,Orange,"Can you recommend anyone for this #Banking job in #Orange, CA? Click the link in our bio to see it and more. Person… https://t.co/f8WsXAzlbk",https://twitter.com/i/web/status/1118281063782961155
tmj_cao_banking,Tue Apr 16 20:20:42 +0000 2019,33.7455731,-117.8678338,Point,33.739992,-117.8874385,Santa Ana,"Interested in a job in #SantaAna, CA? This could be a great fit: https://t.co/TjusrGMeH8 #Banking",http://bit.ly/2UD3u0F
YoSoyLABamby,Fri Apr 19 01:46:37 +0000 2019,33.94300281,-118.4030976,Point,34.0207895,-118.4119065,Los Angeles,On my way to #houston to bring my #TransLatinaPower with all the beautiful people there!! Much love to all of you!!… https://t.co/a7KZYlxoAw,https://twitter.com/i/web/status/1119054665142812673
YoSoyLABamby,Mon Apr 15 00:45:38 +0000 2019,37.71200747,-122.2135042,Point,37.7919941,-122.2286855,Oakland,Sending all my love to the beautiful and amazing people all around the world! Bringing my #TransLatinaPower back to… https://t.co/xbZtukqP2R,https://twitter.com/i/web/status/1117589763454672896
YoSoyLABamby,Thu Apr 11 22:43:43 +0000 2019,40.75,-111.883,Point,40.76580515,-111.9170258,Salt Lake City,So grateful for the opportunity to share space with beautiful and amazing people. Thank you all for holding me and… https://t.co/9Vb9XRzHYp,https://twitter.com/i/web/status/1116471919111544833
JulianDouglas,Fri Apr 19 00:39:38 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"R.I.P. my “Dad”. Crushed &amp; Heartbroken today, finding out Gene Dobie, my “Pops” passed away. A sad Throwback Thursd… https://t.co/zHrYpWgvWF",https://twitter.com/i/web/status/1119037805676486657
JulianDouglas,Thu Apr 18 20:51:24 +0000 2019,33.85625628,-118.3903169,Point,33.8648367,-118.3972226,Hermosa Beach,I’m giving away 1 pair of FREE tix to the Ultimate Flashback Friday tomorrow at saintrock! RICH GIRL: the… https://t.co/3HlQJFgFju,https://twitter.com/i/web/status/1118980367845941250
JulianDouglas,Thu Apr 18 04:11:29 +0000 2019,45.43234703,12.33719085,Point,45.4041604,12.3816941,Venice,"On This Day 2 in October, remembering the wonderful stop at Harry’s Bar in Venice, Italy. As I mentioned last post,… https://t.co/F0Qp5nlCby",https://twitter.com/i/web/status/1118728730589810694
JulianDouglas,Wed Apr 17 22:25:37 +0000 2019,45.43234703,12.33719085,Point,45.4041604,12.3816941,Venice,"On This Day 1 in October we finally stopped by the legendary Harry’s Bar in Venice, Italy. Many have their take on… https://t.co/C8RiNrPXvn",https://twitter.com/i/web/status/1118641694319054848
JulianDouglas,Tue Apr 16 19:51:05 +0000 2019,34.10443616,-118.3417643,Point,34.0207895,-118.4119065,Los Angeles,Getting back to my traditional Magic Monday’s at the magiccastleofficial last night and striking up my pose. It was… https://t.co/EBKV8IpOQQ,https://twitter.com/i/web/status/1118240416220868608
JulianDouglas,Tue Apr 16 01:15:13 +0000 2019,34.0907392,-118.3881093,Point,34.0870095,-118.3696452,West Hollywood,Memory Monday #2: On This Day a month ago from the motleycrue The Dirt: Movie Premiere &amp; After Party... off to the… https://t.co/cAddQkfgog,https://twitter.com/i/web/status/1117959596583333889
JulianDouglas,Mon Apr 15 20:45:35 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Still speechless at the destruction of #NotreDame 🔥 #PrayersForParis 🇫🇷💙 https://t.co/oD69982OP9,https://twitter.com/JulianDouglas/status/1117891740671700992/photo/1
JulianDouglas,Mon Apr 15 17:16:50 +0000 2019,34.09213865,-118.381722,Point,34.0870095,-118.3696452,West Hollywood,Memory Monday #1: On This Day a month ago at motleycrue The Dirt: Movie Premiere &amp; After Party. From the Cinerama D… https://t.co/DXZNYoLB5H,https://twitter.com/i/web/status/1117839208322871296
JulianDouglas,Mon Apr 15 10:26:43 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@SuzanneRick Safe to say the world has been watching GoT 😉🛡🗡👑,
JulianDouglas,Sun Apr 14 22:43:07 +0000 2019,,,,34.1163913,-118.3385044,Hollywood,"It’s been great hanging with my @GameOfThrones buddies @IwanRheon, #RamsayBolton &amp; @DanielPortman, #PodrickPayne wh… https://t.co/e1WXL7RX8T",https://twitter.com/i/web/status/1117558932812120064
JulianDouglas,Sun Apr 14 18:47:51 +0000 2019,33.85625628,-118.3903169,Point,33.8648367,-118.3972226,Hermosa Beach,Calling all my Yacht Rock &amp; Soft Rock peeps: the great stephenbishopofficial makes his debut tonight at @SaintRocke… https://t.co/iQFEn4UPH1,https://twitter.com/i/web/status/1117499725358489601
JulianDouglas,Sat Apr 13 22:56:06 +0000 2019,33.86226,-118.40125,Point,33.8648367,-118.3972226,Hermosa Beach,Just another sumptuous stop for a bite last night at playahermosaoyster at the hermosabeachpier. Arriving to a typi… https://t.co/I3F7mT7U92,https://twitter.com/i/web/status/1117199812565147648
JulianDouglas,Fri Apr 12 21:51:02 +0000 2019,33.85625628,-118.3903169,Point,33.8648367,-118.3972226,Hermosa Beach,Last nights show with legends the_untouchables_official at @SaintRocke was as Amazing as always! It’s always an Hon… https://t.co/wgkQh4Be0P,https://twitter.com/i/web/status/1116821048593403904
JulianDouglas,Fri Apr 12 17:59:22 +0000 2019,33.8632249,-118.4000374,Point,33.8648367,-118.3972226,Hermosa Beach,"It’s a Flashback Friday tonight as @IdolXTribute, the music of @BillyIdol &amp; “Mr. 80’s” return to thestandingroomhb.… https://t.co/XALvi32ZKO",https://twitter.com/i/web/status/1116762749147570176
JulianDouglas,Fri Apr 12 02:36:20 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,It’s National Pet Day: Today as Munchkin soaks up the ocean breezes I’m more Grateful than ever @Nicole_Abramson &amp;… https://t.co/Gd57EhfcHX,https://twitter.com/i/web/status/1116530458626527232
JulianDouglas,Thu Apr 11 22:28:36 +0000 2019,34.59475,-120.13874,Point,34.595854,-120.138004,Solvang,"My Throwback Thursday, On This Day a year ago. The perfect day trip from LA, a short drive and we were in the… https://t.co/mZyjal79VA",https://twitter.com/i/web/status/1116468114894536704
JulianDouglas,Thu Apr 11 19:47:41 +0000 2019,33.85625628,-118.3903169,Point,33.8648367,-118.3972226,Hermosa Beach,"If you know me, you know I hate selfies, but when long time friend @HurricaneNita of @RealAliceCooper, wanted to ta… https://t.co/c0gqeYGuRA",https://twitter.com/i/web/status/1116427620844019712
FlyII,Fri Apr 19 03:48:21 +0000 2019,19.43122447,-99.08110142,Point,19.4320756,-99.0878171,Venustiano Carranza,"I'm at Aeropuerto Internacional de la Ciudad de México - @aicm_mx in Venustiano Carranza, DF https://t.co/8LCMjpbHGF",https://www.swarmapp.com/c/jPUWPcxf3gs
wilczy,Fri Apr 19 07:20:45 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"Dammit, puck to the face. #hockeyface #awesomelysimple #lastampede @ El Segundo, California https://t.co/GpjsQN2IZe",https://www.instagram.com/p/BwbbPg3BBK2LN6K6lvYitRO7p9-Khw9ZzFHCYw0/?utm_source=ig_twitter_share&igshid=tbrmvwsvpwnt
wilczy,Fri Apr 19 03:30:26 +0000 2019,34.20113889,-118.5011306,Point,34.0207895,-118.4119065,Los Angeles,"Got some mushers for my puppers. #nookiedog #awesomelysimple #dogslife musherssecretpawwax @ Lake Balboa, Los Angel… https://t.co/uuWbV89M9U",https://twitter.com/i/web/status/1119080788442488839
wilczy,Sun Apr 14 16:09:17 +0000 2019,34.20113889,-118.5011306,Point,34.0207895,-118.4119065,Los Angeles,"My dog is weird #awesomelysimple #chinookie #dogslife #husky @ Lake Balboa, Los Angeles https://t.co/359DJtO3Rx",https://www.instagram.com/p/BwPfvwjB-dCyocTW04NhTEwnY705NUdQXqOvLE0/?utm_source=ig_twitter_share&igshid=1dgauhenc28mu
wilczy,Sat Apr 06 22:15:10 +0000 2019,34.20113889,-118.5011306,Point,34.0207895,-118.4119065,Los Angeles,"Half way done! #awesomelysimple #diy #stainthefence #homerepairs @ Lake Balboa, Los Angeles https://t.co/e887P9QFXI",https://www.instagram.com/p/Bv7jQ_7BTr3qFs5j78X96p2iV-hwCnRytX2CBc0/?utm_source=ig_twitter_share&igshid=n97u1txbkbdp
wilczy,Tue Apr 02 18:20:41 +0000 2019,34.01158,-118.49227,Point,34.02268805,-118.4804198,Santa Monica,"Nothing like a little yacht rock! #awesomelysimple #yachtrock #losangeles #california @ Santa Monica, California https://t.co/wdvwzuBrJE",https://www.instagram.com/p/Bvw1QDFBP52NbozJXmt4GF0fnlF0hDqu-a-ktg0/?utm_source=ig_twitter_share&igshid=1v6q6zkq7tnaj
wilczy,Mon Jan 07 21:45:25 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,follow my CES adventure @icmsamo,
wilczy,Sat Nov 03 22:40:23 +0000 2018,34.20113889,-118.5011306,Point,34.0207895,-118.4119065,Los Angeles,"One of my favorite hobbies, making furniture.#awesomelysimple #handmade #furniture #design @ Lake Balboa, Los Angel… https://t.co/D3BMW7YXlm",https://twitter.com/i/web/status/1058851411662921731
wilczy,Sat Nov 03 22:40:21 +0000 2018,34.20113889,-118.5011306,Point,34.0207895,-118.4119065,Los Angeles,"One of my favorite hobbies, making furniture.#awesomelysimple #handmade #furniture #design @ Lake Balboa, Los Angel… https://t.co/9nPhQ9rUZL",https://twitter.com/i/web/status/1058851401957224448
wilczy,Wed Oct 24 18:31:04 +0000 2018,34.0522,-118.243,Point,34.0207895,-118.4119065,Los Angeles,"straightening and setting my nose #awesomelysimple #brokennose #hurtlikehell @ Los Angeles, California https://t.co/eCeMo6Ol5n",https://www.instagram.com/p/BpU3O4iAFmZzhz56vbWxywsv54UwlyaEAHn1fA0/?utm_source=ig_twitter_share&igshid=7itqxjhmeo1n
wilczy,Thu Oct 18 21:58:27 +0000 2018,34.1692,-118.3429,Point,34.1821598,-118.3251452,Burbank,"curved nose and false teeth. cool eh? #awesomelysimple #xrays #hockey #brokennose @ Burbank, California https://t.co/xhowyauL3A",https://www.instagram.com/p/BpFyNXHg3Nden44lSeRcq1BE8G3s2q7fLc56PY0/?utm_source=ig_twitter_share&igshid=ifx5oy4eknty
wilczy,Thu Oct 18 11:41:45 +0000 2018,33.9215508,-118.3882825,Point,33.9166485,-118.400264,El Segundo,you should see the other guys fist. naw i just did the hockey wrong tonight. #awesomelysimple #hockey #brokennose… https://t.co/CJsO6QqBHb,https://twitter.com/i/web/status/1052887454750035968
wilczy,Thu Oct 11 20:06:32 +0000 2018,37.3544,-121.969,Point,37.37099,-121.967821,Santa Clara,"Mister Softee showed up at the office today! #awesomelysimple #mistersoftee #childhood @ Santa Clara, California https://t.co/v9E8RAhHM0",https://www.instagram.com/p/Bozjs-EgtEq0EhGWG43v0wZnycsAesuRW__Hsk0/?utm_source=ig_twitter_share&igshid=w71z8tbyl3ff
wilczy,Sun Sep 23 19:17:09 +0000 2018,36.15394456,-115.3291245,Point,36.1209589,-115.3353435,Summerlin South,champions! #awesomelysimple #lastampede #vegas #hockeytourney @ City National Arena https://t.co/qxcnWX8MIz,https://www.instagram.com/p/BoFH4DYASEdb4U8__6BKJ_5ODI7NuNZrq2l31M0/?utm_source=ig_twitter_share&igshid=1cnvtjqy3zmbv
wilczy,Sat Sep 22 23:28:23 +0000 2018,36.15394456,-115.3291245,Point,36.1209589,-115.3353435,Summerlin South,pre-game working out the injured quad. so painful #awesomelysimple #legcontusion #lastampede #vegas #hockeytourney… https://t.co/GFqrVV2vLI,https://twitter.com/i/web/status/1043643201117016064
wilczy,Fri Sep 21 15:04:54 +0000 2018,36.15394456,-115.3291245,Point,36.1209589,-115.3353435,Summerlin South,tourney time! #awesomelysimple #lastampede #hockey @ City National Arena https://t.co/Z43MLTpebU,https://www.instagram.com/p/Bn_haoCA8WHaHUBsYJZYTgulO4op0dBc2QnxmY0/?utm_source=ig_twitter_share&igshid=vgxf5z22hkm9
wilczy,Mon Sep 17 03:09:47 +0000 2018,34.20113889,-118.5011306,Point,34.0207895,-118.4119065,Los Angeles,"fully sanded redwood. whew. #awesomelysimple #diy #valleylife @ Lake Balboa, Los Angeles https://t.co/Gb11snQVZZ",https://www.instagram.com/p/Bnz8ZsygG_1eI1cTOZfbJ3_-0tErw4WDpmLlmM0/?utm_source=ig_twitter_share&igshid=12rok2i5pnj65
